vendor_id,business_name,business_type,district,has_license,license_valid,license_expiry_date,tax_clearance,previous_experience_years,rating,negative_history,business_category_approved,registration_date,system_decision,rejection_reason
V1207,Business_V1207,restaurant,Mokhotlong,0,0,,1,5,4.2,0,1,2025-06-27 00:41:49.091861,0,Missing business license
V1208,Business_V1208,transport,Leribe,1,1,2027-02-28 00:41:49.091861,0,11,0.0,0,1,2026-03-31 00:41:49.091861,0,Missing tax clearance certificate
V1209,Business_V1209,accommodation,Mohale's Hoek,0,0,,1,7,2.7,0,1,2025-07-28 00:41:49.091861,0,Missing business license
V1210,Business_V1210,accommodation,Qacha's Nek,1,1,2026-06-25 00:41:49.092859,1,15,0.1,0,1,2026-01-09 00:41:49.092859,1,
V1211,Business_V1211,accommodation,Butha-Buthe,1,1,2026-10-03 00:41:49.092859,1,12,0.4,0,1,2026-02-18 00:41:49.092859,1,
V1212,Business_V1212,transport,Butha-Buthe,0,0,,1,5,3.7,0,1,2025-10-27 00:41:49.092859,0,Missing business license
V1213,Business_V1213,accommodation,Mafeteng,1,1,2026-07-18 00:41:49.092859,1,1,2.7,0,1,2025-10-23 00:41:49.092859,0,Insufficient experience (1 years) and low rating (2.7)
V1214,Business_V1214,unregistered,Mokhotlong,1,1,2026-08-17 00:41:49.092859,1,7,0.5,0,0,2025-08-21 00:41:49.092859,0,Business type 'unregistered' not approved by Ministry of Tourism
V1215,Business_V1215,restaurant,Mafeteng,0,0,,1,5,2.2,0,1,2025-06-19 00:41:49.092859,0,Missing business license
V1216,Business_V1216,craft_shop,Leribe,1,0,2025-10-21 00:41:49.092859,1,11,5.0,0,1,2025-11-03 00:41:49.093856,0,License is expired
V1217,Business_V1217,activity_provider,Quthing,0,0,,1,16,4.3,0,1,2025-08-19 00:41:49.093856,0,Missing business license
V1218,Business_V1218,craft_shop,Mohale's Hoek,1,1,2026-12-06 00:41:49.093856,0,4,2.5,0,1,2026-01-27 00:41:49.093856,0,Missing tax clearance certificate
V1219,Business_V1219,activity_provider,Maseru,0,0,,1,7,2.5,0,1,2026-03-02 00:41:49.093856,0,Missing business license
V1220,Business_V1220,unregistered,Qacha's Nek,1,1,2027-04-03 00:41:49.093856,1,10,3.1,0,0,2026-03-20 00:41:49.093856,0,Business type 'unregistered' not approved by Ministry of Tourism
V1221,Business_V1221,accommodation,Qacha's Nek,1,0,2026-03-03 00:41:49.093856,1,14,3.2,0,1,2026-03-02 00:41:49.093856,0,License is expired
V1222,Business_V1222,restaurant,Mafeteng,1,1,2027-01-16 00:41:49.093856,0,19,3.7,0,1,2026-04-04 00:41:49.094853,0,Missing tax clearance certificate
V1223,Business_V1223,activity_provider,Qacha's Nek,1,1,2026-10-07 00:41:49.094853,1,1,3.3,0,1,2026-03-14 00:41:49.094853,0,Insufficient experience (1 years) and low rating (3.3)
V1224,Business_V1224,activity_provider,Qacha's Nek,1,1,2026-12-23 00:41:49.094853,1,5,4.9,0,1,2025-12-10 00:41:49.094853,1,
V1225,Business_V1225,unregistered,Thaba-Tseka,1,1,2026-05-19 00:41:49.094853,0,12,4.4,0,0,2025-05-11 00:41:49.094853,0,Missing tax clearance certificate; Business type 'unregistered' not approved by Ministry of Tourism
V1226,Business_V1226,transport,Qacha's Nek,1,1,2026-09-21 00:41:49.094853,1,4,2.6,0,1,2025-10-23 00:41:49.094853,1,
V1227,Business_V1227,transport,Mokhotlong,1,0,2025-08-19 00:41:49.094853,1,6,0.3,0,1,2025-10-06 00:41:49.094853,0,License is expired
V1228,Business_V1228,restaurant,Berea,1,1,2026-07-27 00:41:49.095851,1,18,2.4,0,1,2026-04-02 00:41:49.095851,1,
V1229,Business_V1229,unlicensed_taxi,Thaba-Tseka,1,1,2026-11-09 00:41:49.095851,0,11,3.1,0,0,2026-02-17 00:41:49.095851,0,Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1230,Business_V1230,activity_provider,Leribe,0,0,,1,2,3.1,0,1,2025-10-18 00:41:49.095851,0,Missing business license
V1231,Business_V1231,transport,Mokhotlong,1,1,2026-08-28 00:41:49.095851,1,8,1.6,0,1,2025-08-19 00:41:49.095851,1,
V1232,Business_V1232,unlicensed_taxi,Qacha's Nek,1,1,2027-03-14 00:41:49.095851,0,16,1.6,0,0,2025-08-27 00:41:49.095851,0,Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1233,Business_V1233,accommodation,Mafeteng,1,1,2026-11-21 00:41:49.096862,1,7,3.0,0,1,2025-09-18 00:41:49.096862,1,
V1234,Business_V1234,craft_shop,Leribe,1,1,2026-11-13 00:41:49.096862,1,5,3.7,0,1,2025-10-11 00:41:49.096862,1,
V1235,Business_V1235,transport,Mafeteng,1,1,2026-09-30 00:41:49.096862,1,4,4.1,0,1,2025-12-17 00:41:49.096862,1,
V1236,Business_V1236,activity_provider,Mafeteng,1,1,2027-01-17 00:41:49.096862,0,8,1.5,0,1,2025-05-26 00:41:49.097846,0,Missing tax clearance certificate
V1237,Business_V1237,unlicensed_taxi,Mafeteng,1,1,2026-06-03 00:41:49.097846,1,0,1.5,0,0,2025-08-25 00:41:49.097846,0,Insufficient experience (0 years) and low rating (1.5); Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1238,Business_V1238,transport,Quthing,1,0,2025-09-29 00:41:49.097846,1,15,1.3,0,1,2026-01-01 00:41:49.097846,0,License is expired
V1239,Business_V1239,street_vendor,Maseru,1,1,2026-06-19 00:41:49.097846,0,13,4.3,0,0,2026-01-28 00:41:49.097846,0,Missing tax clearance certificate; Business type 'street_vendor' not approved by Ministry of Tourism
V1240,Business_V1240,street_vendor,Qacha's Nek,1,1,2026-06-21 00:41:49.097846,1,11,0.4,0,0,2025-07-21 00:41:49.097846,0,Business type 'street_vendor' not approved by Ministry of Tourism
V1241,Business_V1241,activity_provider,Mokhotlong,1,1,2026-11-24 00:41:49.097846,0,19,3.4,1,1,2025-09-28 00:41:49.097846,0,Missing tax clearance certificate; Has negative history/complaints in system
V1242,Business_V1242,tour_operator,Berea,1,1,2027-04-06 00:41:49.098843,1,13,4.3,0,1,2025-04-27 00:41:49.098843,1,
V1243,Business_V1243,unregistered,Berea,1,1,2027-03-11 00:41:49.098843,1,3,4.6,0,0,2025-09-25 00:41:49.098843,0,Business type 'unregistered' not approved by Ministry of Tourism
V1244,Business_V1244,unlicensed_taxi,Leribe,1,1,2026-12-05 00:41:49.098843,0,16,4.2,0,0,2025-06-01 00:41:49.098843,0,Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1245,Business_V1245,craft_shop,Mafeteng,1,1,2027-01-06 00:41:49.098843,0,8,4.7,0,1,2026-02-21 00:41:49.098843,0,Missing tax clearance certificate
V1246,Business_V1246,accommodation,Butha-Buthe,1,1,2026-09-28 00:41:49.098843,1,17,3.4,0,1,2025-10-13 00:41:49.099840,1,
V1247,Business_V1247,craft_shop,Mafeteng,1,1,2026-07-20 00:41:49.099840,0,6,2.5,0,1,2025-09-14 00:41:49.099840,0,Missing tax clearance certificate
V1248,Business_V1248,street_vendor,Butha-Buthe,1,1,2026-05-17 00:41:49.099840,1,13,2.2,0,0,2026-01-28 00:41:49.099840,0,Business type 'street_vendor' not approved by Ministry of Tourism
V1249,Business_V1249,street_vendor,Qacha's Nek,1,1,2027-01-02 00:41:49.099840,1,16,0.9,1,0,2026-01-07 00:41:49.099840,0,Business type 'street_vendor' not approved by Ministry of Tourism; Has negative history/complaints in system
V1250,Business_V1250,restaurant,Quthing,1,1,2027-02-27 00:41:49.099840,1,8,4.8,0,1,2025-08-11 00:41:49.099840,1,
V1251,Business_V1251,accommodation,Thaba-Tseka,1,1,2027-01-26 00:41:49.099840,1,17,1.5,0,1,2025-07-25 00:41:49.100837,1,
V1252,Business_V1252,tour_operator,Butha-Buthe,1,1,2027-01-07 00:41:49.100837,0,11,0.2,0,1,2026-04-05 00:41:49.100837,0,Missing tax clearance certificate
V1253,Business_V1253,activity_provider,Berea,1,1,2026-11-22 00:41:49.100837,1,4,4.2,0,1,2025-04-27 00:41:49.100837,1,
V1254,Business_V1254,unregistered,Mafeteng,0,0,,1,13,1.8,0,0,2025-08-13 00:41:49.100837,0,Missing business license; Business type 'unregistered' not approved by Ministry of Tourism
V1255,Business_V1255,tour_operator,Mokhotlong,1,1,2026-11-12 00:41:49.100837,0,9,3.5,0,1,2025-09-28 00:41:49.100837,0,Missing tax clearance certificate
V1256,Business_V1256,accommodation,Mafeteng,1,1,2027-03-02 00:41:49.100837,1,18,2.4,0,1,2026-03-23 00:41:49.100837,1,
V1257,Business_V1257,craft_shop,Qacha's Nek,1,1,2027-01-26 00:41:49.101835,1,7,2.9,0,1,2025-10-22 00:41:49.101835,1,
V1258,Business_V1258,craft_shop,Mohale's Hoek,1,1,2026-11-25 00:41:49.101835,1,15,0.8,0,1,2025-08-14 00:41:49.101835,1,
V1259,Business_V1259,restaurant,Qacha's Nek,1,1,2026-12-06 00:41:49.101835,1,7,3.7,0,1,2026-01-18 00:41:49.101835,1,
V1260,Business_V1260,accommodation,Berea,1,0,2025-11-29 00:41:49.101835,1,15,3.5,0,1,2025-04-24 00:41:49.101835,0,License is expired
V1261,Business_V1261,transport,Berea,1,1,2026-05-27 00:41:49.101835,1,9,2.5,0,1,2026-03-31 00:41:49.101835,1,
V1262,Business_V1262,unregistered,Mohale's Hoek,1,1,2026-07-19 00:41:49.101835,1,9,1.7,0,0,2025-10-23 00:41:49.101835,0,Business type 'unregistered' not approved by Ministry of Tourism
V1263,Business_V1263,accommodation,Mohale's Hoek,1,1,2027-03-21 00:41:49.102832,1,13,3.5,0,1,2026-01-29 00:41:49.102832,1,
V1264,Business_V1264,unlicensed_taxi,Thaba-Tseka,1,1,2027-01-05 00:41:49.102832,1,5,2.7,0,0,2025-07-02 00:41:49.102832,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1265,Business_V1265,restaurant,Thaba-Tseka,1,1,2026-11-26 00:41:49.102832,1,12,3.6,0,1,2026-04-05 00:41:49.102832,1,
V1266,Business_V1266,tour_operator,Butha-Buthe,1,1,2026-09-21 00:41:49.102832,1,5,2.5,0,1,2026-03-02 00:41:49.102832,1,
V1267,Business_V1267,craft_shop,Butha-Buthe,0,0,,1,14,1.8,0,1,2025-08-13 00:41:49.102832,0,Missing business license
V1268,Business_V1268,unlicensed_taxi,Thaba-Tseka,0,0,,1,19,0.2,0,0,2025-08-11 00:41:49.102832,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1269,Business_V1269,restaurant,Leribe,1,1,2026-07-26 00:41:49.103829,1,17,3.4,0,1,2025-10-02 00:41:49.103829,1,
V1270,Business_V1270,unregistered,Maseru,0,0,,1,4,1.4,0,0,2025-04-22 00:41:49.103829,0,Missing business license; Business type 'unregistered' not approved by Ministry of Tourism
V1271,Business_V1271,activity_provider,Mokhotlong,0,0,,1,1,2.3,1,1,2026-03-23 00:41:49.103829,0,Missing business license; Insufficient experience (1 years) and low rating (2.3); Has negative history/complaints in system
V1272,Business_V1272,unregistered,Maseru,1,1,2026-07-24 00:41:49.103829,0,17,0.3,0,0,2025-11-25 00:41:49.103829,0,Missing tax clearance certificate; Business type 'unregistered' not approved by Ministry of Tourism
V1273,Business_V1273,tour_operator,Mafeteng,0,0,,1,18,4.2,0,1,2026-03-22 00:41:49.103829,0,Missing business license
V1274,Business_V1274,restaurant,Thaba-Tseka,1,1,2026-10-26 00:41:49.103829,1,3,1.2,0,1,2025-10-02 00:41:49.104827,1,
V1275,Business_V1275,tour_operator,Thaba-Tseka,0,0,,1,15,2.7,0,1,2025-05-06 00:41:49.104827,0,Missing business license
V1276,Business_V1276,restaurant,Mafeteng,0,0,,0,14,2.9,0,1,2025-07-23 00:41:49.104827,0,Missing business license; Missing tax clearance certificate
V1277,Business_V1277,transport,Mokhotlong,1,1,2026-09-01 00:41:49.104827,0,10,0.9,0,1,2025-07-02 00:41:49.104827,0,Missing tax clearance certificate
V1278,Business_V1278,tour_operator,Leribe,1,1,2026-05-17 00:41:49.104827,1,17,3.2,0,1,2025-11-02 00:41:49.104827,1,
V1279,Business_V1279,tour_operator,Berea,1,1,2026-10-02 00:41:49.104827,1,2,4.6,0,1,2025-12-30 00:41:49.105824,1,
V1280,Business_V1280,activity_provider,Thaba-Tseka,1,1,2027-03-18 00:41:49.105824,1,6,0.3,0,1,2026-03-04 00:41:49.105824,1,
V1281,Business_V1281,craft_shop,Thaba-Tseka,1,1,2027-04-03 00:41:49.105824,1,2,4.1,0,1,2025-08-17 00:41:49.105824,1,
V1282,Business_V1282,unregistered,Leribe,1,1,2026-09-13 00:41:49.105824,1,9,2.0,0,0,2026-03-22 00:41:49.105824,0,Business type 'unregistered' not approved by Ministry of Tourism
V1283,Business_V1283,restaurant,Thaba-Tseka,1,1,2026-07-21 00:41:49.105824,0,17,2.9,0,1,2025-08-05 00:41:49.105824,0,Missing tax clearance certificate
V1284,Business_V1284,accommodation,Mafeteng,0,0,,1,3,3.7,0,1,2025-05-10 00:41:49.105824,0,Missing business license
V1285,Business_V1285,activity_provider,Thaba-Tseka,1,1,2027-03-23 00:41:49.106822,1,7,4.5,1,1,2026-01-30 00:41:49.106822,0,Has negative history/complaints in system
V1286,Business_V1286,transport,Berea,1,1,2027-01-27 00:41:49.106822,1,8,4.2,0,1,2025-07-12 00:41:49.106822,1,
V1287,Business_V1287,craft_shop,Thaba-Tseka,1,1,2026-12-04 00:41:49.106822,0,16,3.0,0,1,2025-12-23 00:41:49.106822,0,Missing tax clearance certificate
V1288,Business_V1288,unlicensed_taxi,Leribe,0,0,,1,10,2.6,0,0,2025-05-09 00:41:49.106822,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1289,Business_V1289,unlicensed_taxi,Qacha's Nek,0,0,,0,19,1.0,0,0,2026-02-18 00:41:49.106822,0,Missing business license; Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1290,Business_V1290,unlicensed_taxi,Maseru,1,0,2025-07-30 00:41:49.106822,1,1,4.2,0,0,2025-09-23 00:41:49.107819,0,License is expired; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1291,Business_V1291,unlicensed_taxi,Quthing,1,1,2027-02-26 00:41:49.107819,1,11,0.4,1,0,2025-06-27 00:41:49.107819,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism; Has negative history/complaints in system
V1292,Business_V1292,activity_provider,Mohale's Hoek,1,0,2025-10-20 00:41:49.107819,1,8,1.8,0,1,2025-05-23 00:41:49.107819,0,License is expired
V1293,Business_V1293,transport,Thaba-Tseka,1,1,2026-05-25 00:41:49.107819,1,0,4.3,1,1,2025-05-14 00:41:49.107819,0,Has negative history/complaints in system
V1294,Business_V1294,activity_provider,Quthing,1,1,2026-06-10 00:41:49.107819,1,6,0.4,0,1,2025-07-12 00:41:49.107819,1,
V1295,Business_V1295,craft_shop,Mohale's Hoek,1,1,2026-06-29 00:41:49.107819,1,5,1.1,0,1,2026-01-16 00:41:49.107819,1,
V1296,Business_V1296,tour_operator,Berea,1,1,2027-02-21 00:41:49.108816,1,8,3.7,0,1,2025-09-14 00:41:49.108816,1,
V1297,Business_V1297,street_vendor,Mokhotlong,1,1,2026-06-12 00:41:49.108816,1,2,2.8,0,0,2025-08-11 00:41:49.108816,0,Business type 'street_vendor' not approved by Ministry of Tourism
V1298,Business_V1298,unlicensed_taxi,Mokhotlong,0,0,,1,13,1.1,0,0,2025-12-20 00:41:49.108816,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1299,Business_V1299,street_vendor,Quthing,1,1,2026-07-14 00:41:49.108816,1,19,0.2,0,0,2025-09-14 00:41:49.108816,0,Business type 'street_vendor' not approved by Ministry of Tourism
V1300,Business_V1300,restaurant,Mokhotlong,1,1,2027-02-20 00:41:49.108816,1,4,2.1,0,1,2025-05-31 00:41:49.108816,1,
V1301,Business_V1301,craft_shop,Quthing,1,0,2025-09-16 00:41:49.108816,1,18,0.1,0,1,2026-01-26 00:41:49.109813,0,License is expired
V1302,Business_V1302,accommodation,Berea,0,0,,1,0,3.9,0,1,2025-10-01 00:41:49.109813,0,Missing business license; Insufficient experience (0 years) and low rating (3.9)
V1303,Business_V1303,transport,Maseru,1,1,2027-01-20 00:41:49.109813,1,9,3.9,1,1,2026-03-10 00:41:49.109813,0,Has negative history/complaints in system
V1304,Business_V1304,craft_shop,Leribe,1,1,2026-08-20 00:41:49.109813,1,6,4.1,0,1,2025-07-08 00:41:49.109813,1,
V1305,Business_V1305,craft_shop,Qacha's Nek,0,0,,1,12,4.8,1,1,2025-07-12 00:41:49.109813,0,Missing business license; Has negative history/complaints in system
V1306,Business_V1306,restaurant,Thaba-Tseka,0,0,,1,13,0.3,0,1,2025-07-12 00:41:49.109813,0,Missing business license
V1307,Business_V1307,accommodation,Quthing,1,0,2026-03-29 00:41:49.109813,1,9,2.8,0,1,2025-11-16 00:41:49.109813,0,License is expired
V1308,Business_V1308,unregistered,Thaba-Tseka,1,1,2027-01-08 00:41:49.110811,1,7,1.2,0,0,2026-01-13 00:41:49.110811,0,Business type 'unregistered' not approved by Ministry of Tourism
V1309,Business_V1309,unlicensed_taxi,Quthing,1,1,2026-08-23 00:41:49.110811,1,3,3.1,1,0,2026-02-21 00:41:49.110811,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism; Has negative history/complaints in system
V1310,Business_V1310,activity_provider,Maseru,1,1,2026-05-31 00:41:49.110811,0,19,3.1,0,1,2026-01-13 00:41:49.110811,0,Missing tax clearance certificate
V1311,Business_V1311,tour_operator,Leribe,0,0,,0,15,5.0,0,1,2025-10-29 00:41:49.110811,0,Missing business license; Missing tax clearance certificate
V1312,Business_V1312,unlicensed_taxi,Maseru,1,1,2026-08-28 00:41:49.110811,1,17,2.1,0,0,2025-10-02 00:41:49.110811,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1313,Business_V1313,tour_operator,Qacha's Nek,1,1,2026-10-10 00:41:49.110811,1,12,4.2,1,1,2025-12-19 00:41:49.110811,0,Has negative history/complaints in system
V1314,Business_V1314,accommodation,Quthing,1,1,2027-03-04 00:41:49.111811,1,14,2.3,0,1,2026-01-17 00:41:49.111811,1,
V1315,Business_V1315,restaurant,Quthing,1,1,2026-09-21 00:41:49.111811,1,18,3.3,0,1,2026-02-25 00:41:49.111811,1,
V1316,Business_V1316,craft_shop,Qacha's Nek,1,1,2026-10-20 00:41:49.111811,1,14,4.9,0,1,2025-05-17 00:41:49.111811,1,
V1317,Business_V1317,craft_shop,Qacha's Nek,1,1,2027-01-11 00:41:49.111811,1,18,4.1,0,1,2025-05-09 00:41:49.111811,1,
V1318,Business_V1318,activity_provider,Qacha's Nek,0,0,,1,13,3.2,0,1,2025-08-13 00:41:49.111811,0,Missing business license
V1319,Business_V1319,unlicensed_taxi,Leribe,1,1,2026-06-21 00:41:49.111811,1,2,3.0,0,0,2025-12-20 00:41:49.112805,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1320,Business_V1320,tour_operator,Mafeteng,1,0,2025-06-18 00:41:49.112805,1,6,3.1,1,1,2025-05-02 00:41:49.112805,0,License is expired; Has negative history/complaints in system
V1321,Business_V1321,restaurant,Butha-Buthe,1,1,2026-12-25 00:41:49.112805,1,17,0.2,1,1,2025-11-23 00:41:49.112805,0,Has negative history/complaints in system
V1322,Business_V1322,accommodation,Mafeteng,1,1,2026-05-09 00:41:49.112805,1,3,2.7,1,1,2026-01-10 00:41:49.112805,0,Has negative history/complaints in system
V1323,Business_V1323,accommodation,Thaba-Tseka,1,1,2026-10-03 00:41:49.112805,0,7,2.5,0,1,2025-06-30 00:41:49.112805,0,Missing tax clearance certificate
V1324,Business_V1324,street_vendor,Maseru,0,0,,1,19,2.3,0,0,2025-12-26 00:41:49.112805,0,Missing business license; Business type 'street_vendor' not approved by Ministry of Tourism
V1325,Business_V1325,tour_operator,Berea,0,0,,1,4,0.1,0,1,2026-02-09 00:41:49.113803,0,Missing business license
V1326,Business_V1326,restaurant,Mafeteng,0,0,,1,5,4.2,1,1,2025-05-27 00:41:49.113803,0,Missing business license; Has negative history/complaints in system
V1327,Business_V1327,accommodation,Thaba-Tseka,1,1,2026-09-20 00:41:49.113803,1,17,4.3,0,1,2025-07-17 00:41:49.113803,1,
V1328,Business_V1328,street_vendor,Butha-Buthe,1,1,2026-07-21 00:41:49.113803,1,0,0.6,0,0,2025-06-04 00:41:49.113803,0,Insufficient experience (0 years) and low rating (0.6); Business type 'street_vendor' not approved by Ministry of Tourism
V1329,Business_V1329,transport,Qacha's Nek,1,1,2027-01-22 00:41:49.113803,1,18,3.3,1,1,2026-01-20 00:41:49.113803,0,Has negative history/complaints in system
V1330,Business_V1330,unlicensed_taxi,Quthing,0,0,,1,9,2.1,0,0,2025-05-09 00:41:49.113803,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1331,Business_V1331,restaurant,Thaba-Tseka,1,1,2026-09-01 00:41:49.113803,1,7,4.7,0,1,2025-06-20 00:41:49.114800,1,
V1332,Business_V1332,activity_provider,Maseru,1,1,2027-02-16 00:41:49.114800,1,17,1.0,0,1,2025-07-09 00:41:49.114800,1,
V1333,Business_V1333,transport,Leribe,1,1,2026-12-09 00:41:49.114800,1,3,2.2,0,1,2025-06-04 00:41:49.114800,1,
V1334,Business_V1334,transport,Mokhotlong,1,1,2026-09-15 00:41:49.114800,1,12,4.4,0,1,2026-03-22 00:41:49.114800,1,
V1335,Business_V1335,unregistered,Mafeteng,1,1,2026-06-13 00:41:49.114800,1,6,2.9,0,0,2026-03-30 00:41:49.114800,0,Business type 'unregistered' not approved by Ministry of Tourism
V1336,Business_V1336,activity_provider,Mohale's Hoek,1,1,2026-11-16 00:41:49.114800,1,6,2.9,0,1,2025-07-24 00:41:49.114800,1,
V1337,Business_V1337,craft_shop,Mafeteng,1,0,2025-06-04 00:41:49.115797,1,7,0.5,0,1,2025-08-23 00:41:49.115797,0,License is expired
V1338,Business_V1338,activity_provider,Leribe,0,0,,1,16,4.1,0,1,2026-03-03 00:41:49.115797,0,Missing business license
V1339,Business_V1339,transport,Berea,1,1,2026-07-13 00:41:49.115797,1,2,4.5,0,1,2026-01-20 00:41:49.115797,1,
