report_name,page,year,source_type,table_title,topic,content,row_count,column_count,record_key
Visitor-Exit-Survey-2016-2017,94.0,2016,table,Leisure,general_tourism,"% | % | % | %
Very enjoyable | 78.1 | 29.6 | 47.7 | 43.3
Enjoyable | 19.2 | 57.6 | 46.8 | 47.3
Fair | 2.3 | 12.6 | 2.3 | 8.7
Disappointing | 0.1 | 0.3 | 3.2 | 0.7
Very disappointing | 0.2 | 0.0 | 0.0 | 0.1
Total | 100.0 | 100.0 | 100.0 | 100.0",7.0,9.0,Visitor-Exit-Survey-2016-2017|94|Leisure
Visitor-Exit-Survey-2016-2017,95.0,2016,table,Leisure,general_tourism,"% | % | % | %
Very enjoyable | 78.4 | 29.4 | 48.4 | 42.8
Enjoyable | 19.2 | 57.8 | 46.2 | 47.7
Fair | 2.1 | 12.5 | 2.2 | 8.7
Disappointing | 0.0 | 0.3 | 3.3 | 0.7
Very disappointing | 0.3 | 0.0 | 0.0 | 0.1
Total | 100.0 | 100.0 | 100.0 | 100.0",7.0,9.0,Visitor-Exit-Survey-2016-2017|95|Leisure
Visitor-Exit-Survey-2016-2017,96.0,2016,table,South Africa,general_tourism,"% | % | %
Yes, definitely | 64.2 | 73.0 | 64.4
Yes, probably | 31.8 | 21.5 | 31.5
Possibly | 3.6 | 3.6 | 3.6
No, probably not | 0.2 | 0.9 | 0.2
No, definitely not | 0.3 | 0.9 | 0.3
Total | 100.0 | 100.0 | 100.0",7.0,7.0,Visitor-Exit-Survey-2016-2017|96|South Africa
Visitor-Exit-Survey-2016-2017,96.0,2016,table,Leisure,general_tourism,"% | % | % | %
Yes, definitely | 86.4 | 52.6 | 80.8 | 64.4
Yes, probably | 11.9 | 42.0 | 17.1 | 31.5
Possibly | 1.0 | 5.1 | 1.1 | 3.6
No, probably not | 0.1 | 0.0 | 1.1 | 0.2
No, definitely not | 0.5 | 0.3 | 0.0 | 0.3
Total | 100.0 | 100.0 | 100.0 | 100.0",7.0,9.0,Visitor-Exit-Survey-2016-2017|96|Leisure
Visitor-Exit-Survey-2016-2017,97.0,2016,table,Leisure,general_tourism,"% | % | % | %
Yes, definitely | 87.1 | 52.4 | 81.3 | 64.2
Yes, probably | 11.6 | 42.2 | 16.5 | 31.8
Possibly | 0.8 | 5.1 | 1.1 | 3.6
No, probably not | 0.0 | 0.0 | 1.1 | 0.2
No, definitely not | 0.5 | 0.3 | 0.0 | 0.3
Total | 100.0 | 100.0 | 100.0 | 100.0",7.0,9.0,Visitor-Exit-Survey-2016-2017|97|Leisure
Visitor-Exit-Survey-2016-2017,98.0,2016,table,Border Officials,general_tourism,"(out of 5) | (out of 5) | (out of 5) | (out of 5) | (out of 5) | (out of 5)
South Africa | 4.28 | 4.26 | 3.79 | 4.28 | 4.43 | 4.28
Rest of World | 4.29 | 4.27 | 3.91 | 4.38 | 4.48 | 4.41
Total | 4.28 | 4.26 | 3.81 | 4.30 | 4.44 | 4.31",4.0,13.0,Visitor-Exit-Survey-2016-2017|98|Border Officials
Arrivals-and-Accommodationn-Report-2023,28.0,2023,table,%Increase,arrivals,"Year | 2019 | 2020 | 2021 | 2022 | 2023 | 19/20 | 20/21 | 21/22 | 22/23
Arrivals | 1142381 | 331421 | 278641 | 541134 | 733694 | 71.0 | 15.9 | 94.2 | 35.6",2.0,10.0,Arrivals-and-Accommodationn-Report-2023|28|%Increase
Visitor-Exit-Survey-2016-2017,100.0,2016,table,Country of Residence,arrivals,"South Africa | 0.7693 | 2.1969 | 1.4954
Rest of World | 0.1639 | 0.3172 | 0.2107
Total | 0.4847 | 1.6823 | 1.0000",3.0,4.0,Visitor-Exit-Survey-2016-2017|100|Country of Residence
Visitor-Exit-Survey-2016-2017,101.0,2016,table,Country of Residence,arrivals,"South Africa | 380 | 80 | 391 | 11 | 862
Germany | 29 | 0 | 6 | 0 | 35
Netherlands | 21 | 0 | 0 | 0 | 21
USA | 12 | 2 | 2 | 1 | 17
UK | 8 | 3 | 2 | 0 | 13
France | 7 | 0 | 0 | 0 | 7
Botswana | 1 | 0 | 1 | 0 | 2
Rest of Europe | 32 | 2 | 1 | 0 | 35
Rest of Africa | 7 | 3 | 11 | 0 | 21
Rest of Asia/Pacific | 7 | 1 | 1 | 0 | 9
Rest of World | 6 | 7 | 3 | 0 | 16
Total | 510 | 98 | 418 | 12 | 1,038",12.0,6.0,Visitor-Exit-Survey-2016-2017|101|Country of Residence
Visitor-Exit-Survey-2016-2017,102.0,2016,table,Country of Residence,arrivals,"South Africa | 1,209 | 671 | 404 | 88 | 2,372
Germany | 242 | 17 | 17 | 1 | 277
USA | 131 | 37 | 62 | 12 | 242
Netherlands | 166 | 8 | 6 | 3 | 183
UK | 124 | 14 | 28 | 2 | 168
France | 125 | 2 | 5 | 0 | 132
Botswana | 29 | 69 | 21 | 3 | 122
Rest of Europe | 248 | 17 | 31 | 4 | 300
Rest of Africa | 44 | 41 | 91 | 13 | 189
Rest of Asia/Pacific | 93 | 12 | 16 | 0 | 121
Rest of World | 78 | 12 | 27 | 3 | 120
Total | 2,489 | 900 | 708 | 129 | 4,226",12.0,6.0,Visitor-Exit-Survey-2016-2017|102|Country of Residence
Arrivals-and-Accommodationn-Report-2023,28.0,2023,table,Country,visitor_profile,"SouthAfrica | 1 | 489,780 | SouthAfrica | 1 | 657480
Zimbabwe | 2 | 9,436 | Zimbabwe | 2 | 14357
India | 3 | 3,892 | USA | 3 | 5382
USA | 4 | 3,639 | Botswana | 4 | 5381
Botswana | 5 | 3,166 | India | 5 | 4653
China | 6 | 3,122 | Netherlands | 6 | 4644
UK | 7 | 2,218 | China | 7 | 4160
Taiwan | 8 | 2,023 | Eswatini | 8 | 3472
Netherlands | 9 | 1,775 | 22 | 323 | 449.5
Eswatini | 10 | 1,750 | 8 | 962 | 81.9
Total | 541,134 | 278,641",11.0,6.0,Arrivals-and-Accommodationn-Report-2023|28|Country
Arrivals-and-Accommodationn-Report-2023,29.0,2023,table,Continent,general_tourism,"Africa | 512069 | 94.6 | 691733 | 94.3
Europe | 10002 | 1.8 | 17548 | 2.4
Asia | 13650 | 2.5 | 16568 | 2.3
NorthAmerica | 3970 | 0.7 | 6074 | 0.8
Unknown | 979 | 0.2 | 1058 | 0.1
Australasia | 250 | 0.0 | 428 | 0.1
SouthAmerica | 214 | 0.0 | 285 | 0.0
Total | 541134 | 100 | 733694 | 100",8.0,5.0,Arrivals-and-Accommodationn-Report-2023|29|Continent
Arrivals-and-Accommodationn-Report-2023,29.0,2023,table,Month,general_tourism,"January | 55622 | 7.6
February | 47710 | 6.5
March | 60035 | 8.2
April | 70793 | 9.6
May | 53753 | 7.3
June | 55297 | 7.5
July | 57651 | 7.9
August | 58663 | 8.0
September | 56348 | 7.7
October | 59626 | 8.1
November | 58643 | 8.0
December | 99553 | 13.6
Total | 733694",13.0,3.0,Arrivals-and-Accommodationn-Report-2023|29|Month
Arrivals-and-Accommodationn-Report-2023,30.0,2023,table,BedOccupancyRatesbyMonth–2022((BedsUsed/BedsSpaces)x100),accommodation,"Month | B&B | GuestHouse | Hotel | Lodge | Other | All Establishments
January | 12.44 | 13.79 | 19.52 | 10.74 | 19.76 | 14.80
February | 13.59 | 17.87 | 27.55 | 14.92 | 30.35 | 19.84
March | 18.38 | 19.23 | 33.35 | 10.47 | 25.68 | 21.39
April | 14.80 | 14.92 | 24.74 | 10.18 | 23.99 | 17.10
May | 14.75 | 16.52 | 27.09 | 10.91 | 25.44 | 18.39
June | 14.53 | 18.59 | 23.95 | 11.43 | 27.45 | 18.55
July | 13.82 | 19.37 | 29.16 | 12.97 | 29.01 | 20.53
August | 15.29 | 22.86 | 35.03 | 10.85 | 33.16 | 23.25
September | 13.85 | 18.82 | 38.73 | 20.51 | 25.96 | 24.36
October | 15.96 | 19.36 | 34.74 | 13.20 | 23.52 | 22.02
November | 15.53 | 18.32 | 25.50 | 12.21 | 25.64 | 19.14
December | 15.70 | 16.58 | 28.87 | 11.68 | 28.53 | 19.53
Average | 14.87 | 17.98 | 29.14 | 12.52 | 26.47 | 19.91",14.0,7.0,Arrivals-and-Accommodationn-Report-2023|30|BedOccupancyRatesbyMonth–2022((BedsUsed/BedsSpaces)x100)
Arrivals-and-Accommodationn-Report-2023,30.0,2023,table,NumberofRoomsbyDistrictandtypeofEstablishment-2023,accommodation,"District | Hotel | Lodge | B&B | GuestHouse | Others | Total
Berea | 324 | 0 | 5 | 24 | 0 | 353
Butha-Buthe | 70 | 65 | 10 | 28 | 0 | 173
Leribe | 124 | 0 | 37 | 129 | 13 | 303
Mafeteng | 121 | 132 | 0 | 42 | 0 | 295
Maseru | 676 | 209 | 121 | 407 | 48 | 1461
MohalesHoek | 44 | 35 | 0 | 136 | 60 | 275
Mokhotlong | 138 | 10 | 12 | 99 | 2 | 261
QachasNek | 118 | 32 | 6 | 43 | 23 | 222
Quthing | 0 | 0 | 3 | 76 | 41 | 120
Thaba-Tseka | 0 | 35 | 44 | 45 | 11 | 135
Total | 1615 | 518 | 238 | 1029 | 198 | 3598",12.0,7.0,Arrivals-and-Accommodationn-Report-2023|30|NumberofRoomsbyDistrictandtypeofEstablishment-2023
2024-Arrivals-and-Accomodations-Report,16.0,2024,table,"Figure 15 below illustrates district capacity in terms of rooms. Due to the majority of establishments being clustered in  Maseru, Maseru had a higher room capacity. Maseru had more room capacity of 1478 rooms, representing  40.5% of total rooms. The rest of other districts had a room capacity rate of less than  10%. Relative to the analysis on the number of establishments in a  district in figure 10, Figure 11 shows that even though Berea had the least number of establishments, it however had higher room capacity. This is because Berea has two fairly big hotels as opposed to other districts where there is only one or no hotels. Qacha’s Nek had the lowest room capacity. ",accommodation,Figure 15: Number of Rooms by District -2024 1600 1478 1400 1200 1000 800 600 359 400 303 275 295 264 226 173 137 135 200 0,1.0,1.0,"2024-Arrivals-and-Accomodations-Report|16|Figure 15 below illustrates district capacity in terms of rooms. Due to the majority of establishments being clustered in  Maseru, Maseru had a higher room capacity. Maseru had more room capacity of 1478 rooms, representing  40.5% of total rooms. The rest of other districts had a room capacity rate of less than  10%. Relative to the analysis on the number of establishments in a  district in figure 10, Figure 11 shows that even though Berea had the least number of establishments, it however had higher room capacity. This is because Berea has two fairly big hotels as opposed to other districts where there is only one or no hotels. Qacha’s Nek had the lowest room capacity. "
Arrivals-and-Accommodationn-Report-2023,31.0,2023,table,NumberofGuests-2023(Residents),accommodation,"District | B&B | GuestHouse | Hotel | Lodge | Other | Total
Berea | 43 | 570 | 20965 | 0 | 0 | 21578
Butha-Buthe | 881 | 4741 | 1662 | 2412 | 36 | 9732
Leribe | 2256 | 14962 | 2536 | 5243 | 2161 | 27158
Mafeteng | 156 | 5218 | 1313 | 878 | 0 | 7565
Maseru | 3458 | 25448 | 12238 | 10503 | 1290 | 52937
MohalesHoek | 60 | 2327 | 11352 | 805 | 5259 | 19803
Mokhotlong | 331 | 10440 | 965 | 87 | 3260 | 15083
QachasNek | 366 | 2615 | 6474 | 0 | 2916 | 12371
Quthing | 549 | 11104 | 3118 | 0 | 953 | 15724
Thaba-Tseka | 753 | 2426 | 0 | 0 | 696 | 3875
Total | 8853 | 79851 | 60623 | 19928 | 16571 | 185826
NumberofGuests-2023(Non-Residents)
District | B&B | GuestHouse | Hotel | Lodge | Other | Total
Berea | 965 | 1197 | 0 | 0 | 0 | 2162
Butha-Buthe | 2534 | 3511 | 16341 | 5183 | 1773 | 29342
Leribe | 2087 | 4002 | 0 | 3585 | 1297 | 10971
Mafeteng | 965 | 2184 | 37765 | 7540 | 873 | 49327
Maseru | 3229 | 24950 | 1898 | 3142 | 1273 | 34492
MohalesHoek | 971 | 1178 | 1004 | 1447 | 0 | 4600
Mokhotlong | 1165 | 2489 | 0 | 1946 | 873 | 6473
QachasNek | 1936 | 2419 | 5194 | 2754 | 1829 | 14132
Quthing | 996 | 1069 | 2153 | 1543 | 1016 | 2471
Thaba-Tseka | 1015 | 1248 | 24257 | 1221 | 876 | 28617
Total | 15863 | 44247 | 84306 | 28361 | 9810 | 182587",25.0,7.0,Arrivals-and-Accommodationn-Report-2023|31|NumberofGuests-2023(Residents)
Arrivals-and-Accommodationn-Report-2023,32.0,2023,table,NumberofGuests-2023(Total),accommodation,"District | B&B | GuestHouse | Hotel | Lodge | Other | Total
Berea | 1008 | 1767 | 20965 | 0 | 0 | 23740
Butha-Buthe | 3415 | 8252 | 18003 | 7595 | 1809 | 39074
Leribe | 4343 | 18964 | 2536 | 8828 | 3458 | 38129
Mafeteng | 1121 | 7402 | 39078 | 8418 | 873 | 56892
Maseru | 6687 | 50398 | 14136 | 13645 | 2563 | 87429
MohalesHoek | 1031 | 3505 | 12356 | 2252 | 5259 | 24403
Mokhotlong | 1496 | 12929 | 965 | 2033 | 4133 | 21556
QachasNek | 2302 | 5034 | 11668 | 2754 | 4745 | 26503
Quthing | 1545 | 12173 | 965 | 1543 | 1969 | 18195
Thaba-Tseka | 1768 | 3674 | 24257 | 1221 | 1572 | 32492
Total | 24716 | 124098 | 144929 | 48289 | 26381 | 368413",12.0,7.0,Arrivals-and-Accommodationn-Report-2023|32|NumberofGuests-2023(Total)
Arrivals-and-Accommodationn-Report-2023,33.0,2023,table,NumberofBedsbyDistrictandTypeofEstablishment-2023,accommodation,"District | B&B | GuestHouse | Hotel | Lodge | Others | Total
Berea | 1 | 31 | 512 | 0 | 0 | 544
Butha-Buthe | 23 | 103 | 32 | 82 | 7 | 247
Leribe | 39 | 214 | 125 | 65 | 16 | 459
Mafeteng | 54 | 185 | 55 | 234 | 0 | 528
Maseru | 514 | 512 | 392 | 591 | 89 | 2098
MohalesHoek | 1 | 92 | 76 | 20 | 91 | 281
Mokhotlong | 103 | 198 | 105 | 71 | 12 | 489
QachasNek | 36 | 177 | 75 | 0 | 56 | 344
Quthing | 7 | 225 | 37 | 0 | 49 | 318
Thaba-Tseka | 27 | 71 | 0 | 0 | 48 | 145
Total | 805 | 1808 | 1410 | 1063 | 367 | 5453",12.0,7.0,Arrivals-and-Accommodationn-Report-2023|33|NumberofBedsbyDistrictandTypeofEstablishment-2023
Arrivals-and-Accommodationn-Report-2023,33.0,2023,table,NumberofBedsusedbyDistrict-2023,accommodation,"District | B&B | GuestHouse | Hotel | Lodge | Others | Total
Berea | 140 | 1,607 | 35,124 | 0 | 0 | 36,871
Butha-Buthe | 3,276 | 6,907 | 4,048 | 9,563 | 61 | 23,855
Leribe | 3,689 | 18,234 | 16,357 | 8,352 | 2,482 | 49,114
Mafeteng | 109 | 6,205 | 1,340 | 6,944 | 0 | 14,598
Maseru | 9,416 | 54,960 | 88,576 | 21,715 | 1,641 | 176,308
MohalesHoek | 53 | 2,323 | 12,805 | 814 | 5,339 | 21,334
Mokhotlong | 1,322 | 12,705 | 11,641 | 1,480 | 4,260 | 31,408",8.0,7.0,Arrivals-and-Accommodationn-Report-2023|33|NumberofBedsusedbyDistrict-2023
Arrivals-and-Accommodationn-Report-2023,34.0,2023,table,Quthing,general_tourism,"Thaba-Tseka | 1,768 | 4,121 | 0 | 0 | 1,688 | 7,577
Total | 22,682 | 122,843 | 180,348 | 48,868 | 21,591 | 396,332",2.0,7.0,Arrivals-and-Accommodationn-Report-2023|34|Quthing
Arrivals-and-Accommodationn-Report-2023,34.0,2023,table,NumberofBedsusedbyMonth-2023,accommodation,"Month | B&B | GuestHouse | Hotel | Lodge | Others | Total
January | 3,224 | 8,102 | 8,263 | 3,490 | 2,092 | 25,171
February | 3,471 | 10,177 | 11,867 | 4,738 | 2,769 | 33,022
March | 4,563 | 10,882 | 14,240 | 3,438 | 2,718 | 35,841
April | 3,565 | 8,115 | 10,386 | 3,269 | 2,627 | 27,962
May | 3,608 | 9,285 | 11,073 | 3,584 | 3,064 | 30,614
June | 3,501 | 9,976 | 9,966 | 3,754 | 3,206 | 30,403
July | 3,330 | 11,168 | 12,667 | 4,309 | 3,600 | 35,074
August | 3,906 | 11,930 | 15,473 | 3,485 | 3,389 | 38,183
September | 3,489 | 9,893 | 17,812 | 6,814 | 3,600 | 41,608
October | 3,671 | 10,385 | 15,090 | 4,287 | 2,575 | 36,008
November | 3,628 | 10,097 | 10,888 | 3,787 | 2,901 | 31,301
December | 3,726 | 8,656 | 12,224 | 3,623 | 2,916 | 31,145",13.0,7.0,Arrivals-and-Accommodationn-Report-2023|34|NumberofBedsusedbyMonth-2023
Arrivals-and-Accommodationn-Report-2023,35.0,2023,table,NumberofBedSpacesbyMonth–2023(bedsavailablexdaysavailable),accommodation,"Month | B&B | GuestHouse | Hotel | Lodge | Other | Total
January | 25915 | 58765 | 42340 | 32485 | 10585 | 170090
February | 25550 | 56940 | 43070 | 31755 | 9125 | 166440
March | 24820 | 56575 | 42705 | 32850 | 10585 | 167535
April | 24090 | 54385 | 41975 | 32120 | 10950 | 163520
May | 24455 | 56210 | 40880 | 32850 | 12045 | 166440
June | 24090 | 53655 | 41610 | 32850 | 11680 | 163885
July | 24090 | 57670 | 43435 | 33215 | 12410 | 170820
August | 25550 | 52195 | 44165 | 32120 | 10220 | 164250
September | 25185 | 52560 | 45990 | 33215 | 13870 | 170820
October | 22995 | 53655 | 43435 | 32485 | 10950 | 163520
November | 23360 | 55115 | 42705 | 31025 | 11315 | 163520
December | 23725 | 52195 | 42340 | 31025 | 10220 | 159505",13.0,7.0,Arrivals-and-Accommodationn-Report-2023|35|NumberofBedSpacesbyMonth–2023(bedsavailablexdaysavailable)
Arrivals-and-Accommodationn-Report-2023,35.0,2023,table,NumberofBedSpacesbyDistrict-2023,accommodation,"District | B&B | GuestHouse | Hotel | Lodge | Others | Total
Berea | 243 | 11315 | 186880 | 0 | 0 | 198438
Butha-Buthe | 8486 | 37504 | 11710 | 29930 | 2555 | 90185
Leribe | 14235 | 78110 | 45716 | 23725 | 5840 | 167626
Mafeteng | 19710 | 67525 | 20075 | 85410 | 0 | 192720",5.0,7.0,Arrivals-and-Accommodationn-Report-2023|35|NumberofBedSpacesbyDistrict-2023
Arrivals-and-Accommodationn-Report-2023,36.0,2023,table,MohalesHoek,general_tourism,"Mokhotlong | 37595 | 72270 | 38264 | 25915 | 4258 | 178303
QachasNek | 13140 | 64605 | 27375 | 0 | 20318 | 125438
Quthing | 2373 | 82155 | 13627 | 0 | 17885 | 116040
Thaba-Tseka | 9825 | 25854 | 0 | 0 | 17398 | 53077",4.0,7.0,Arrivals-and-Accommodationn-Report-2023|36|MohalesHoek
Arrivals-and-Accommodationn-Report-2023,36.0,2023,table,RevenuebyDistrictandTypeofSpending(inMillionMaloti) -2023,accommodation,"Month | Accommodation | Food&Beverages | OtherGoods&Services | Total
Residents | Non-Residents | Residents | Non-Residents | Residents | Non-Residents
Berea | 17,783,507 | 643,324.78 | 18,707,252.50 | 323,117.00 | 1,207,238.00 | 0 | 38,664,439
Butha-Buthe | 5,639,642 | 2,157,713.00 | 3,159,440.65 | 898,537.50 | 398,581.00 | 90791 | 12,344,705
Leribe | 29,632,542 | 5,374,838.22 | 31,585,809.85 | 3,439,663.01 | 13,997,606.81 | 124888.16 | 84,155,348
Mafeteng | 9,798,849 | 2,949,920.15 | 3,601,683.15 | 2,500,774.53 | 392,947.00 | 914494 | 20,158,668
Maseru | 38,166,221 | 60,005,990.86 | 38,860,464.84 | 30,322,826.96 | 44,714,983.18 | 8999765.98 | 221,070,253
MohalesHoek | 15,084,845 | 733,282.09 | 9,692,487.23 | 1,371,113.88 | 3,382,007.16 | 92106.2 | 30,355,842
Mokhotlong | 10,406,968 | 1,435,437.06 | 3,916,301.47 | 399,517.75 | 81,398.00 | 9655 | 16,249,278
QachasNek | 6,318,012 | 109,469.00 | 3,341,272.00 | 65,342.00 | 31,888.00 | 90 | 9,866,073
Quthing | 8,096,570 | 103,350.00 | 6,610,661.48 | 11,920.00 | 225,344.35 | 0 | 15,047,846
Thaba-Tseka | 1,307,626 | 122,930.00 | 1,409,896.00 | 70,858.00 | 109,666.00 | 820 | 3,021,796
2023 | 142,234,782 | 73,636,255.16 | 120,885,269.17 | 39,403,670.63 | 64,541,659.50 | 10,232,610.34 | 450,934,246",13.0,9.0,Arrivals-and-Accommodationn-Report-2023|36|RevenuebyDistrictandTypeofSpending(inMillionMaloti) -2023
2024-Arrivals-and-Accomodations-Report,16.0,2024,table,Untitled LTDC table,general_tourism,9,1.0,1.0,2024-Arrivals-and-Accomodations-Report|16|Untitled LTDC table
Arrivals-and-Accommodationn-Report-2023,37.0,2023,table,EmploymentbyDistrict2017-2023,general_tourism,"District | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023
Berea | 144 | 139 | 149 | 74 | 184 | 206 | 114
Botha-Bothe | 161 | 171 | 182 | 111 | 148 | 125 | 97
Leribe | 341 | 336 | 358 | 166 | 204 | 305 | 320
Mafeteng | 142 | 154 | 127 | 75 | 28 | 133 | 91
Maseru | 1421 | 1475 | 1102 | 783 | 445 | 1004 | 843
MohalesHoek | 136 | 59 | 114 | 99 | 88 | 113 | 96
Mokhotlong | 160 | 159 | 100 | 70 | 111 | 133 | 139
QachasNek | 62 | 74 | 83 | 43 | 96 | 96 | 77
Quthing | 91 | 58 | 86 | 62 | 49 | 90 | 64
Thaba-Tseka | 79 | 92 | 70 | 48 | 43 | 47 | 46
Total | 2737 | 2717 | 2371 | 1531 | 2422 | 2252 | 1887",12.0,8.0,Arrivals-and-Accommodationn-Report-2023|37|EmploymentbyDistrict2017-2023
Arrivals-and-Accommodationn-Report-2023,37.0,2023,table,Maseru,general_tourism,"MohalesHoek | 234 | 196 | 812 | 142 | 150 | 275 | 275
Mokhotlong | 170 | 162 | 165 | 88 | 109 | 251 | 261
QachasNek | 114 | 189 | 144 | 92 | 179 | 222 | 222
Quthing | 172 | 160 | 224 | 178 | 114 | 120 | 120
Thaba-Tseka | 162 | 176 | 153 | 1607 | 86 | 135 | 135
Total | 3501 | 3350 | 4028 | 4118 | 2457 | 3567 | 3598",6.0,8.0,Arrivals-and-Accommodationn-Report-2023|37|Maseru
Arrivals-and-Accommodationn-Report-2023,37.0,2023,table,NumberofBedsbyDistrict 2017-2023,general_tourism,"Beds | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023
Berea | 397 | 293 | 147 | 131 | 349 | 544 | 544
Butha-Buthe | 520 | 682 | 745 | 654 | 182 | 232 | 247
Leribe | 762 | 698 | 558 | 599 | 209 | 436 | 459
Mafeteng | 462 | 421 | 377 | 318 | 294 | 470 | 528
Maseru | 3256 | 2727 | 2770 | 1794 | 1663 | 2082 | 2098
MohalesHoek | 387 | 292 | 350 | 222 | 227 | 402 | 281
Mokhotlong | 278 | 276 | 228 | 19 | 148 | 386 | 489
QachasNek | 196 | 302 | 186 | 127 | 246 | 342 | 344",9.0,8.0,Arrivals-and-Accommodationn-Report-2023|37|NumberofBedsbyDistrict 2017-2023
Arrivals-and-Accommodationn-Report-2023,37.0,2023,table,NumberofRoomsbyDistrict2017-2023,general_tourism,"Rooms | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023
Berea | 217 | 175 | 82 | 71 | 224 | 353 | 353
Butha-Buthe | 251 | 281 | 350 | 275 | 106 | 168 | 173
Leribe | 413 | 407 | 331 | 233 | 139 | 293 | 303",4.0,8.0,Arrivals-and-Accommodationn-Report-2023|37|NumberofRoomsbyDistrict2017-2023
Arrivals-and-Accommodationn-Report-2023,38.0,2023,table,Thaba-Tseka,general_tourism,Total | 6881 | 6251 | 5971 | 4399 | 3631 | 5373 | 5453,1.0,8.0,Arrivals-and-Accommodationn-Report-2023|38|Thaba-Tseka
Arrivals-and-Accommodationn-Report-2023,38.0,2023,table,MohalesHoek,general_tourism,"Mokhotlong | 24.6 | 21.6 | 28.9 | 0.92 | 13.7 | 9.4 | 17.6
QachasNek | 14.5 | 9.5 | 20.5 | 0.79 | 10.8 | 13.2 | 9.2
Quthing | 14.1 | 13.3 | 11.1 | 0.31 | 18.7 | 16.1 | 20.4
Thaba-Tseka | 10.4 | 12.4 | 15.6 | 0.79 | 20.3 | 7.4 | 14.3
Total | 20.1 | 19.8 | 20.0 | 3.3 | 17.0 | 18.3 | 19.9",5.0,8.0,Arrivals-and-Accommodationn-Report-2023|38|MohalesHoek
Arrivals-and-Accommodationn-Report-2023,38.0,2023,table,BedOccupancybyDistrict2017-2023,accommodation,"District | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023
Berea | 20.4 | 21.0 | 49.2 | 0.76 | 15.2 | 16.0 | 18.6
Butha-Buthe | 20.8 | 15.7 | 14.7 | 0.15 | 17.7 | 12.0 | 26.4
Leribe | 26.4 | 20.4 | 27.0 | 0.17 | 13.3 | 26.2 | 29.3
Mafeteng | 15.5 | 10.3 | 16.6 | 0.31 | 8.0 | 8.1 | 7.6",5.0,8.0,Arrivals-and-Accommodationn-Report-2023|38|BedOccupancybyDistrict2017-2023
Arrivals-and-Accommodationn-Report-2023,38.0,2023,table,RevenuebyDistrict2017-2023,general_tourism,"District | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023
Berea | 33,368,984 | 17,989,446 | 28,299,635 | 11254498 | 18501257 | 24,741,406 | 38,664,439
Botha-Bothe | 39,006,284 | 32,159,711 | 16,983,670 | 6215687 | 15746216 | 11,884,882 | 12,337,205
Leribe | 141,868,787 | 98,411,990 | 48,693,129 | 41116496 | 18938337 | 43,406,179 | 84,158,606
Mafeteng | 19,898,295 | 20,581,992 | 15,273,448 | 8586717 | 6954837 | 11,983,510 | 20,115,748
Maseru | 601,003,901 | 693,022,800 | 241,738,589 | 109786675 | 183277304 | 190,055,504 | 221,132,794
MohalesHoek | 26,081,191 | 20,554,712 | 22,542,402 | 25764072 | 18136690 | 35,069,610 | 30,353,242
Mokhotlong | 18,950,612 | 12,550,420 | 9,277,887 | 3355356 | 5137767 | 6,034,939 | 16,237,028
QachasNek | 7,045,001 | 11,217,265 | 9,953,112 | 3497106 | 7299989 | 9,523,928 | 9,866,043
Quthing | 12,499,406 | 10,048,867 | 14,725,306 | 6482036 | 13454710 | 14,271,185 | 15,047,846",10.0,8.0,Arrivals-and-Accommodationn-Report-2023|38|RevenuebyDistrict2017-2023
Key-Attractions-Statistics-Report-2023,7.0,2023,table,Table1:Distribution(%)ofVisitorsbyDistrictandAttraction-2023,attractions,"District | Thaba Bosiu | Morija | ‘Maletsunyane Waterfall | Kome | Total
Berea | 12.0 | 6.6 | 3.1 | 15.3 | 7.0
Mafeteng | 13.1 | 10.6 | 3.3 | 2.0 | 8.5
Mohale’sHoek | 2.0 | 7.2 | 1.0 | 7.3 | 4.7
Maseru | 65.6 | 57.7 | 74.8 | 62.3 | 63.5
Mokhotlong | 0.0 | 0.8 | 1.0 | 0.0 | 0.7
Leribe | 3.4 | 9.2 | 12.6 | 6.5 | 9.4
Butha-Buthe | 2.4 | 0.1 | 0.8 | 6.6 | 1.1
QachasNek | 0.1 | 0.4 | 1.9 | 0.0 | 0.7
Quthing | 1.0 | 7.3 | 1.0 | 0.0 | 4.1
Thaba-Tseka | 0.5 | 0.0 | 0.6 | 0.0 | 0.2",11.0,6.0,Key-Attractions-Statistics-Report-2023|7|Table1:Distribution(%)ofVisitorsbyDistrictandAttraction-2023
Perception-Survey-Report-2024,4.0,2024,table,Tourism stands as a cornerstone of Lesotho's economic landscape and central to,perception,"this narrative is the image Lesotho projects onto the international fraternity. As
Cai (2002) rightly articulates this, a destination's image encapsulates the
perceptions held in the collective memory of tourists, shaping their decisions and
interactions and making it important on how a destination is viewed.",4.0,1.0,Perception-Survey-Report-2024|4|Tourism stands as a cornerstone of Lesotho's economic landscape and central to
